member_srl
11025179
808118
77126670
110676387
32578278
35969596
101305807
24953552
108677526
56882769
105822943
62323239
46950468
14567236
59880527
13579374
110221837
7706761
24084607
43024013
116865
109234566
107332011
15696902
110383384
106291268
5447793
105696056
18026273
78853724
106221641
40839870
110049162
109575005
23637354
54190107
4941971
40915720
7463083
42427518
105098606
27515010
108878982
10792754
15110375
110331549
108733991
33331797
7413087
21867278
108232162
35998339
23178116
101436247
24043810
8850384
44263190
14121196
106192034
22022225
65948910
6731513
103807896
47862119
109165706
10097399
14326059
2298214
38294115
17209267
34070915
22149842
17383784
10206116
105256464
33268162
7431094
100720067
109359575
55228261
43945112
108629712
108518111
14556622
106724534
106062050
18386436
108340014
100799980
6174538
52730507
104885393
105843080
2562232
108221081
29543081
57231872
104943666
58820773
19928633
37381104
55638855
65274592
41048148
5718018
101510686
106931036
1403228
5263983
961178
104834566
5551085
100185702
14730859
31982010
5267561
59725438
28002460
5119573
11319756
76262246
20243967
15662817
62426989
1072821
108510424
108018356
41218183
26238608
30825866
106044900
1971295
109560541
101538739
38968480
108298172
29600677
9410133
67025915
105209161
2058928
45723125
8776737
52357206
6598240
105142531
106278136
14016349
14245503
106940037
5421532
106069583
104505215
36296672
34114309
60821992
18537335
101277528
48062005
38343420
108345706
53288284
104864600
107079735
35413964
4362190
62573953
31202564
15781900
32854909
80769451
53573341
56113530
107878156
105034634
508043
109346457
33044673
15076001
65784522
10513384
35904097
24633226
76906759
30255526
42503229
108051637
105571307
11431323
10333196
100235340
10126461
40570439
100518991
104990392
110245157
19753441
10378638
21791110
5905525
107534609
108695228
33560226
75608975
106319656
24303632
22241640
10253566
3241333
104854185
9497611
26026197
10504041
109210306
78294849
1201287
107615490
28339640
5208491
111212397
2792306
33393078
26599815
20054477
103818233
35532409
47582679
104762616
100124017
43301724
1242609
75643506
102849045
2361335
107083271
71952862
107601061
100327386
108878920
106958775
108108030
7884499
37509588
104533768
17816888
18700381
100506494
108578777
37989681
100912755
799665
100080427
10151243
3657972
105183321
103130780
5374355
15762153
101380520
12680166
43616345
9615212
106003909
4651533
104360000
8440857
23366848
111853714
51269256
9031368
55418641
840406
18472924
104429640
17447656
35587968
106151451
109401937
100023054
109747132
107549331
20972553
107325257
62129145
108394956
66371407
105069207
62166902
7017615
23875666
66752423
34210974
107082675
8587036
104543656
110889737
9093052
21868568
20739856
493817
105049782
107501024
13175423
13747057
41874488
5344516
105203303
38572709
285464
60630526
105998161
14723972
8968581
78282184
9454540
105268073
110625928
68269649
100979694
11724614
12784947
49543383
22028226
1262979
109769620
102982823
34445725
107787401
39031493
104453903
101929362
2977325
14460975
100503168
58944339
75624682
69808956
5752187
105685219
68616686
22080466
33525605
56336934
19476205
109259706
109347699
106669943
6438643
105478001
109157740
107092836
47005725
22796679
274136
101150881
25620670
2866484
70135560
105907140
71186575
2012924
107033300
4437792
108753353
34487130
108850613
107002586
110990635
3119324
100656746
57591717
1304595
2954313
9434615
100083724
49931506
108248629
3106677
26226626
106259497
35169885
34391502
77073962
100412496
3362248
31520894
7876855
109311821
110151495
104095195
36679834
26088181
6827871
30684674
77858507
44479771
2606245
109437789
104454637
28755159
7893864
103837324
9403757
35489013
23940195
109435377
10352754
101131992
100726618
2409638
110122236
63082436
9250322
105312347
8207684
101560723
108013915
15602548
18497724
311925
109808676
110041251
108418032
21187796
3971871
106295833
111821078
12417482
30847720
105691301
31193039
104920409
105847141
1251411
108468944
104820037
106665295
106569706
107143712
985467
60392024
100821252
58821545
100332782
5988469
13689599
61576573
2739757
108082701
18296712
10080439
106466971
108116288
775264
11125067
63586104
101406395
36117397
13463401
40213236
7312424
27094011
55011847
21689911
49204228
101250732
1240338
8846767
5432866
100911878
3955867
111029301
2549000
103455904
9068216
44075437
76982039
54959042
1561668
106729758
22236836
35936700
104505343
107768121
106528721
5028207
12019123
108822113
108001880
63153249
110830227
104606037
45338708
100328955
12875728
16520304
37412158
104365804
57737433
102982973
23345604
108003811
32568411
55517770
103723546
721953
35996760
9864304
102679445
1779034
76334391
61484666
37528234
28667944
3258064
38010600
70041506
17358986
109960896
21222617
104266147
74967971
41926324
15709722
106870496
69984962
9947678
106770679
104735723
5023372
105581712
34949414
2890200
61100298
16598558
108785508
51081008
4428469
24930341
397421
109737254
106975849
108692609
22267725
678954
393085
3316695
109053870
21294246
17682939
104951115
8244623
45422935
100701954
109052301
110236725
376616
59933811
20068703
8951748
14077802
25802460
3810900
22658427
2773084
11271324
109959124
101836791
23363223
15432680
68032114
3546394
108658493
108666916
109523623
65975866
106143362
30827068
109439684
109232116
44808342
100241890
9405596
23209228
11464786
63977302
108303900
54935700
35658133
101501259
21458822
430022
68957491
107724107
13601982
37281197
26654854
60249314
102605971
4279983
1462887
101001625
106938811
27077531
103424681
3242759
11303252
28175040
65749956
106469652
19577379
5618847
65641012
16192739
21460691
109053084
19581560
37542399
8235281
2920713
103804170
106479272
23565759
44650337
2051049
77384265
77097074
106895707
24115456
36395125
100526816
25366985
13239415
105826879
7312214
227882
10158829
65224199
101412502
108216438
40272128
27402444
47080850
17612047
110080673
10010143
100695855
106262466
41665513
5356301
454732
60590014
106490417
22052872
100873578
109171525
6391348
72757794
102921711
4694257
29666108
55600507
107542327
7614641
76887995
64767433
8786465
2838770
48047447
2127401
14841421
101738493
8100978
104784871
107329471
109034311
32042794
109301138
11531636
36595077
25240478
7768356
11807291
1409098
107972118
20356138
100125247
101739906
23765341
29575895
102644986
50675560
106626788
108107806
109246642
55111135
45174560
37743929
2546777
108013547
2457784
5281212
20020646
103822183
10033296
23567691
106418399
31716116
76934474
38027732
2240841
43639780
80553437
1904830
107198865
109964603
101476264
100410007
100414851
18261070
107291455
11246685
7496459
107912575
31436395
6309586
108073002
34153712
6738812
29633576
2836116
12060327
107391404
60773102
22558582
4584502
100961983
105529651
48853314
4953526
38884146
15230140
68922962
40460658
5870008
29945789
104647069
27102846
105559245
104794055
39203705
13652359
66584037
31041172
17598677
4593760
4980171
109942723
106635881
33430204
58823853
107819384
750991
20911501
17884288
107392388
106672608
58969849
69322087
57928956
22884820
105441203
105465519
105742502
108761155
40444359
108008455
13671816
107365372
7822489
106303319
38258404
25335375
24863351
821308
11666063
109620946
109784461
108156797
104242540
36880562
3071596
2224906
105473431
105172958
16896530
100327688
48078070
7768998
24992528
38396297
101518094
103838745
11239912
22803818
14230815
102792194
18558513
107083941
109252155
21369541
31237723
53089853
1278526
8006668
106608627
700149
109516053
939201
24119903
109988699
2212200
26687772
35164728
29972230
22146471
9948165
76023535
17789594
3043122
39095977
107362887
110423984
35169655
107580014
39061950
9989064
2909108
2988707
107067415
21650416
107183253
4748530
109367392
9230859
104718762
25799179
79109468
65901577
69390534
1950766
34954963
108648443
20552106
72309721
106376030
102817561
992224
12312233
7827568
100803507
104996572
106470440
2018089
10748525
2967310
107167145
24143393
107430098
107724080
6412192
51044391
105406784
107646910
51653757
108782752
10848545
33201287
109052919
593098
56707518
9730090
32138900
101648888
765974
5884215
132718
7460128
100656534
14119103
2021966
8067139
20896191
108322824
18998099
101619190
105613446
50869254
17463358
54817737
105098218
2951985
25090599
23039535
1442557
12945589
67413157
1575162
108167949
105202305
109057524
4560412
101267490
106691432
52553051
2259554
105888105
42346657
13416930
21250615
1517107
3840871
19294200
13545564
2551925
46402073
11701975
107790366
106934367
107132458
72101997
106597552
104976011
106525487
12529843
107219778
102151615
71038548
111337451
49712686
103039381
45855433
11022289
16569346
45555521
17879285
109957748
6670580
19890887
108940240
105245632
46142433
108400701
4490888
68682080
17388336
22120102
77023635
110097616
106149608
39388397
61569047
108005020
9536306
18135721
102840445
75412900
107220686
9450056
6775929
14246435
100692613
28192315
12285007
106194122
23129967
105377345
77878473
102154059
106118412
105558500
74542811
10653085
12805006
103592729
106354682
66531869
7604330
718452
107721551
33777381
109599745
18038455
101340057
17022802
71471260
42601805
101911508
109439238
76564458
109102669
31455493
104660581
54993099
47575227
105721654
108297674
106952162
20641568
15432853
109885737
105580166
74007148
3787202
36790265
1523778
108565346
108215885
1002876
107529427
6301758
108457513
100412112
54399535
36741116
77592955
527053
2860864
22341504
47309488
60613967
18701662
107705927
51398876
59677525
105917961
105948143
5833393
57284390
102076389
15410974
2285247
10796475
31660228
59828994
103634511
109053239
65632403
106134372
109939541
19494664
109054465
32569573
106981623
62584386
100605372
66941436
62177791
107220346
21860092
12280966
109093136
72037691
3918660
37580937
20536148
109082964
42588712
108239707
229403
69661268
50938044
58696084
108165454
18016454
250477
39665503
3526626
17240508
102650878
100518285
75346684
109502412
6316140
13446671
1668694
109417406
111908925
108685563
1557904
5441312
108337016
106504244
109776074
10612624
106636397
16590448
107765027
100649952
21870796
8789575
29295534
106682672
108311859
78478408
100039532
44911035
46128728
42804427
110655266
16003333
108769854
107167645
110507766
107996824
101118985
5542135
36900071
5948773
60879868
7063594
16577196
848916
101724728
2694454
60685110
105146651
22200419
39554135
106229233
25487492
100569929
3656891
107537253
56653014
65727195
58267022
101568613
16869975
63470651
112086879
109738501
20757335
104469030
8210435
12133880
23872656
23874317
32391051
11266237
1782147
16054073
24075331
109941037
3016964
107640593
108657733
100652055
110436597
35249223
2329334
8807884
43855913
16125174
28177640
31508866
101312523
109694763
101734225
3411415
107785099
16565786
17517777
2182681
100503199
7501618
104455226
109648532
12240253
24575241
8309066
1732667
1476884
51049615
108912144
10534784
107962554
101454902
27800464
58518461
106877771
110884361
55121425
40670888
526189
25621786
76249471
101175249
110249680
37179498
10830982
104248592
39869894
61604539
13423206
106693995
100411174
31120190
102408321
3551198
100486495
41461338
104100123
25348071
43774300
46886810
30561154
17449153
24874597
18707461
108385296
21134215
15526099
106198172
13994083
7456712
100181017
2907197
109647064
28461025
3616077
13679795
29179181
2691634
7942241
38853655
34937139
5775361
44947329
5498161
22129783
111050374
15899106
2023971
76130697
105037118
107265090
19974234
8239041
23267546
100809332
4171809
20673071
61626428
106498169
7330766
110184786
37618259
18552860
23424082
58092973
13090390
4318118
3066525
34291981
102255840
106269200
109950320
106887652
29475440
75490050
15363907
18534713
4372171
26312712
68849893
109747536
104862464
21538161
102676825
60239565
15622089
14320089
104201842
2701776
100328042
110923537
44914909
1892023
107669295
2810430
1434776
101376646
108854602
108741719
6476240
2404325
111331854
22981580
721655
7615743
588520
109207873
41120193
28795133
12544348
17158832
100386948
42638697
8228778
100481841
109263369
11579700
108364452
106611893
2305493
100520884
111874652
109778287
9716894
38960024
7099578
41653742
51865063
39760307
4711075
20392305
108642201
56017966
2316904
108400711
110183258
8848427
105563070
3862450
9589077
28550743
3908589
103307800
36411298
1285251
28528484
2505352
108301580
19764550
103749027
43241908
11791874
55033768
107710188
40469923
105936521
15106125
28481685
18475282
37712581
60670164
100033079
100884385
106796610
110601834
70932499
1927340
2521494
18867155
13654034
2410006
56346102
105555291
44610334
38912610
105977824
103682350
107901347
14649051
35703734
101389371
106842155
24899931
110817727
59206237
35858577
19418968
14844524
5009339
23078403
107732706
15363314
106827974
34953544
110336118
110557727
7420727
4489157
64602360
949545
105981079
70932707
63725563
41891641
38646755
44894546
105323295
3554968
1745239
50637055
3050790
41449462
14108904
107163493
11598397
109269250
39152773
10825666
1843078
106978232
110056866
9757154
10466772
105274759
52080840
101211660
110158600
109821454
21128668
101254956
266593
10969150
49830468
61137471
2508294
109527443
104400498
22101472
13616133
2871097
108110169
6512170
101727862
28449163
100993004
6873359
49633932
75554255
12885497
27102847
106166648
103421787
110899203
6674513
4439531
21983909
109060375
104624301
31148751
13828773
47329688
3140797
108647802
105558869
7060036
35657525
55673781
21349211
56120486
24081198
1554438
61120615
1472782
70777245
65211687
9904242
101179700
58733857
37950304
1040467
107845425
101203050
106551524
60104395
110736816
2228693
50363270
56874161
27965794
24600265
3182460
13194260
105136135
109337602
104019025
39071132
107256201
107837854
1871220
32732309
1042671
77195346
101459639
24100072
107850068
34285267
106048307
